hook_id,disposition,file_path,symbol_or_class,monitor_type,metric_names,measured_boundary,dimensions,sampling_cardinality_policy,overhead_guard,privacy_rule,optimizing_python_strategy_coverage
hook-0038,aggregate boundary only,mist-ops-platform/src/shared/services/notification.py,EmailAdapter,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0039,production hook,mist-ops-platform/src/shared/services/session_store.py,SessionStore._write,cache,"cache.lookup_wall_ns,cache.hits_total,cache.misses_total,cache.evictions_total,cache.entries,cache.bytes_estimate,cache.populate_wall_ns","Measure lookup, population, invalidation, and eviction separately. Record the configured bound and lifetime.","file,symbol,cache_name,outcome,size_bucket,workload_size,state",Count each outcome with bounded labels. Sample lookup timing at most 1 in 1000 calls. Never record keys.,Use existing cache state. Do not walk values to calculate size. Require a fixed entry or byte bound.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 6 bounded caching; 8 object layout/GC
hook-0040,production hook,mist-ops-platform/src/shared/services/session_store.py,SessionStore._read,cache,"cache.lookup_wall_ns,cache.hits_total,cache.misses_total,cache.evictions_total,cache.entries,cache.bytes_estimate,cache.populate_wall_ns","Measure lookup, population, invalidation, and eviction separately. Record the configured bound and lifetime.","file,symbol,cache_name,outcome,size_bucket,workload_size,state",Count each outcome with bounded labels. Sample lookup timing at most 1 in 1000 calls. Never record keys.,Use existing cache state. Do not walk values to calculate size. Require a fixed entry or byte bound.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 6 bounded caching; 8 object layout/GC
hook-0041,aggregate boundary only,mist-ops-platform/src/shared/services/template.py,TemplateService,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0042,aggregate boundary only,mist-ops-platform/src/shared/sync_db.py,build_sync_url,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0043,aggregate boundary only,mist-ops-platform/src/worker/checks/correlation.py,CorrelationEngine,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0044,aggregate boundary only,mist-ops-platform/src/worker/checks/drift.py,DriftScanner,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0045,aggregate boundary only,mist-ops-platform/src/worker/checks/post_checks.py,PostCheckService,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0046,aggregate boundary only,mist-ops-platform/src/worker/checks/pre_checks.py,CheckResult,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
hook-0047,aggregate boundary only,mist-ops-platform/src/worker/deploy/dry_run.py,DryRunValidator,cProfile correlation,"profile.call_count,profile.primitive_call_count,profile.total_time_ns,profile.cumulative_time_ns",Run an opt-in cProfile session around the parent workload. Correlate this exact symbol with the AST inventory.,"file,symbol,class,workload_name,workload_size,state,python_version",Do not emit a production event. Profile one bounded benchmark run for each workload cell.,Do not add a local timer. Use a separate unprofiled run for acceptance timing.,"Do not record tokens, credentials, request or response bodies, SQL text, file paths, MAC addresses, IP addresses, organization identifiers, site identifiers, device identifiers, or user text. Use allowlisted labels, coarse buckets, and one-way run-local correlation identifiers.",1 algorithms/repeated work; 3 data structures; 4 allocations/copying; 7 measured Python loops; 8 object layout/GC
